"","white","wage","Dany","Dmult","maemp","scht","qmab","qmab2","qvab","qvab2","paed_u","maed_u","agepa","agema","sib_u","wagebin"
"311",1,1.71156792528927,0,">=A/eq",0,1,1,1,1,1,10,9,50,50,0,0
"312",1,2.41382871125824,1,"O/eq",1,1,5,2,2,2,9,11,50,50,5,1
"313",1,2.21695488505065,0,">=A/eq",0,2,3,3,3,4,9,10,41,36,4,0
"314",1,3.07377351587638,1,">=A/eq",1,3,3,4,4,4,10,12,49,44,3,1
"315",1,3.06574829365127,1,">=A/eq",0,4,5,5,4,4,13,10,52,51,0,1
"316",1,1.79026311635971,0,">=A/eq",0,1,4,4,4,2,9,9,47,45,1,0
"317",1,1.53460419294424,0,"None",1,1,2,4,3,2,10,10,42,38,1,0
"318",1,2.45274736825377,0,">=A/eq",1,2,3,3,3,3,9,9,48,50,1,1
"319",1,1.99997767899185,1,">=A/eq",1,3,4,5,4,5,9,9,60,40,3,1
"320",1,1.67166691063903,0,"None",0,5,1,1,1,1,9,11,60,55,0,0
"321",1,1.85601121629588,0,"None",1,2,3,5,1,2,9,9,50,50,8,0
"322",1,2.64605824416503,0,"None",0,1,4,3,3,2,0,0,50,42,0,1
"323",1,2.19618810946122,1,">=A/eq",1,1,4,4,3,3,9,10,43,38,4,1
"324",1,0.875368451699616,0,"None",0,1,2,1,2,2,9,9,54,50,6,0
"325",1,1.27927840943448,0,"None",1,2,4,1,2,2,9,9,42,41,5,0
"326",0,1.62589938566088,0,"None",0,2,4,3,3,4,10,10,38,37,4,0
"327",1,2.42880604835227,1,">=A/eq",1,4,3,4,2,5,12,13,55,37,1,1
"328",1,3.02830276126042,1,">=A/eq",0,1,5,5,5,5,0,0,51,43,0,1
"329",1,1.48483862658031,0,"None",0,2,4,2,3,3,10,10,36,34,2,0
"330",1,2.2177492249757,1,">=A/eq",1,1,4,5,5,5,9,9,51,46,4,0
"331",1,1.82354444474913,1,">=A/eq",0,2,2,2,3,3,9,10,43,40,3,1
"332",1,2.46510165277869,0,">=A/eq",1,5,3,5,4,5,9,9,42,39,5,1
"333",1,1.86827545985579,1,"O/eq",1,1,1,1,2,2,9,9,53,44,1,0
"334",1,2.32966509694233,0,">=A/eq",1,2,1,4,2,2,10,11,39,37,1,0
"335",1,2.23998332070187,1,">=A/eq",1,1,5,5,5,5,9,9,56,55,2,1
"336",1,1.95667995326221,1,"O/eq",1,1,5,5,5,4,10,10,39,38,3,0
"337",1,1.46202127006836,0,"None",1,1,1,2,4,1,10,11,43,42,2,0
"338",1,1.78709716931917,0,"None",1,2,5,3,1,2,10,10,35,34,0,0
"339",1,2.26139961159788,1,"O/eq",0,3,3,3,2,5,10,10,48,43,0,1
"340",1,1.54878530651331,1,"O/eq",1,1,2,3,3,3,10,12,42,44,2,0
"341",1,1.17731756297872,0,"O/eq",0,1,1,1,3,1,0,0,64,56,1,0
"342",1,1.98670928901992,0,"None",1,1,1,2,2,3,10,10,44,37,3,0
"343",1,2.05025228462182,1,"O/eq",1,1,3,2,2,1,9,9,57,50,2,0
"344",1,1.51275828736834,0,"None",0,1,1,2,1,2,0,0,69,54,2,0
"345",1,2.78482330101542,1,">=A/eq",0,2,2,1,1,2,0,0,61,51,0,1
"346",1,1.99173047556542,1,">=A/eq",1,1,5,4,2,4,9,9,49,54,0,1
"347",1,2.21280465181917,0,"None",0,1,4,2,2,3,9,9,44,39,5,0
"348",1,1.98008302995003,1,">=A/eq",1,1,3,5,3,5,9,10,43,40,4,0
"349",1,1.98184414487333,0,"None",1,2,2,3,1,1,9,13,48,43,4,1
"350",1,2.36632168688812,1,">=A/eq",0,2,3,4,3,4,8,9,40,38,0,1
"351",1,1.58573423302733,0,"None",0,1,1,2,1,2,9,9,52,48,8,0
"352",1,2.52153719146736,1,">=A/eq",1,4,5,5,4,3,10,10,46,45,1,1
"353",1,2.07059208047576,1,">=A/eq",1,1,2,5,3,4,11,10,39,40,1,1
"354",1,2.61585106048733,1,">=A/eq",1,4,5,5,5,4,9,11,46,43,6,1
"355",1,1.66169568081386,0,"None",1,1,1,1,1,1,9,9,35,34,2,0
"356",1,2.71559957205318,1,">=A/eq",0,1,4,4,2,4,0,0,53,45,0,1
"357",1,1.74486398370936,1,">=A/eq",1,1,3,3,5,5,9,9,50,46,1,0
"358",1,1.84638392319903,0,"None",0,4,5,5,4,5,9,9,54,38,0,1
"359",1,1.98156771459617,1,"O/eq",0,1,5,4,3,4,9,9,43,42,7,0
"360",1,2.4609334715642,1,"O/eq",1,1,5,2,3,1,9,9,49,48,1,1
"361",1,2.15408033621498,1,">=A/eq",0,1,4,3,3,4,9,9,51,50,5,1
"362",1,1.38700527325272,1,">=A/eq",0,1,1,2,2,3,9,10,56,51,0,0
"363",1,1.1557287692558,1,"O/eq",1,2,2,4,3,4,9,9,44,40,4,0
"364",1,1.34657452232204,1,">=A/eq",1,4,3,5,3,5,18,17,41,37,3,0
"365",1,2.51118352706544,1,">=A/eq",1,4,5,4,4,5,18,17,46,45,3,1
"366",1,2.44694169680588,1,">=A/eq",1,3,3,4,3,3,9,9,51,52,1,1
"367",1,2.73971807328053,1,">=A/eq",1,4,5,5,5,5,18,17,45,43,2,1
"368",1,1.36744653037749,1,">=A/eq",1,3,1,2,4,3,10,9,44,42,2,0
"369",1,2.04112581163645,1,">=A/eq",1,1,5,3,4,4,10,11,41,39,3,1
"370",1,1.86386600532569,1,"O/eq",0,1,2,1,4,1,9,9,47,42,2,0
"371",1,2.90931991045363,0,"None",1,2,3,1,2,2,9,9,53,53,6,1
"372",1,2.7387478640303,1,">=A/eq",0,4,3,3,3,2,9,10,40,39,0,1
"373",1,2.20993807050399,0,"None",0,1,1,1,1,1,9,9,53,52,1,0
"374",1,1.92083433060906,0,">=A/eq",0,2,4,1,1,1,9,9,41,43,5,1
"375",1,1.8856966723688,1,">=A/eq",1,1,1,2,4,3,9,9,45,45,3,0
"376",1,2.63483582669869,1,">=A/eq",0,1,4,5,5,5,9,9,54,54,3,1
"377",1,1.33512995555066,1,">=A/eq",1,1,3,4,4,4,9,9,42,42,1,0
"378",1,1.60790764237754,1,"O/eq",1,1,4,5,3,4,9,9,45,41,2,0
"379",1,2.22796033904887,0,">=A/eq",1,1,3,2,2,2,9,9,44,40,3,1
"380",1,2.75324560655281,0,">=A/eq",0,1,2,2,1,1,9,9,47,43,4,1
"381",1,2.50786518561654,1,">=A/eq",1,1,5,3,3,3,9,9,45,44,6,1
"382",1,1.02345521468669,0,"None",1,1,3,2,2,3,10,10,38,36,1,0
"383",1,2.11134177818895,1,"O/eq",1,1,4,4,4,3,9,10,49,38,1,0
"384",1,2.46453156648204,1,"O/eq",0,1,5,5,5,5,0,0,42,44,0,1
"385",1,2.41544807492755,1,">=A/eq",1,3,1,3,4,3,11,11,51,38,1,0
"386",1,1.57580502727069,1,">=A/eq",1,1,2,5,2,5,9,9,60,54,3,0
"387",1,2.24279840686359,0,">=A/eq",1,1,2,4,1,3,9,9,56,54,2,1
"388",1,2.52530900714919,1,"O/eq",0,1,2,1,1,2,9,9,51,44,3,0
"389",1,1.85443534841761,1,">=A/eq",1,1,5,4,3,5,10,11,41,39,4,0
"390",1,2.44830012414604,0,"None",0,2,3,1,1,2,0,0,43,43,0,0
"391",1,2.17273964732886,1,">=A/eq",0,5,4,4,2,3,10,8,43,36,2,0
"392",1,0.653770303819327,0,"None",0,5,1,1,1,2,10,9,49,49,7,0
"393",1,2.59331153915263,1,"O/eq",1,3,5,3,4,4,9,9,50,49,1,1
"394",1,2.23031598981469,0,"None",1,2,2,1,1,2,10,10,50,48,5,0
"395",1,1.80825999099761,1,">=A/eq",1,3,5,4,4,5,10,9,47,41,3,0
"396",0,1.71722930297255,0,"None",0,1,1,1,3,1,9,11,51,47,0,0
"397",1,1.7099559912458,1,">=A/eq",1,1,5,4,3,4,9,11,46,38,3,0
"398",1,1.92500119516626,0,"None",0,1,2,1,2,2,9,9,50,46,2,0
"399",1,1.79291743435897,0,"None",1,1,5,1,1,1,9,9,50,44,3,0
"400",1,2.19462232477963,0,"None",0,1,2,2,1,2,9,9,43,41,5,1
"401",1,2.25495951529592,0,"None",0,1,4,2,2,1,9,9,43,41,5,0
"402",1,2.26435799244791,1,"O/eq",0,1,2,1,1,1,0,0,56,55,0,1
"403",1,1.59590888442472,0,"None",0,1,3,3,4,2,9,10,40,38,1,0
"404",1,2.05841935239732,0,"None",1,1,1,3,1,2,9,9,47,44,7,0
"405",1,1.18332667741925,0,"None",0,1,3,3,2,1,9,9,45,40,11,0
"406",1,1.28282208368182,1,">=A/eq",1,1,5,3,4,3,12,11,48,47,4,0
"407",1,1.98073567636311,0,"None",0,1,5,3,3,2,9,9,53,45,0,1
"408",1,2.71521711931564,1,">=A/eq",0,3,5,3,4,4,9,9,51,45,0,1
"409",1,1.8345925824251,1,">=A/eq",1,3,3,2,4,4,11,10,49,46,1,1
"410",1,1.36897573014721,0,"None",0,2,4,1,2,2,9,9,48,46,0,0
"411",1,2.31941842520609,0,"None",1,1,3,1,2,2,9,10,44,40,6,1
"412",1,1.92885037395172,1,">=A/eq",1,1,4,2,1,2,9,9,49,48,3,0
"413",1,2.1301753364969,1,">=A/eq",1,3,5,5,3,4,9,10,42,38,2,0
"414",1,2.25584189360961,1,">=A/eq",1,3,4,4,4,3,9,9,44,43,4,1
"415",1,1.56915058591403,0,">=A/eq",0,2,5,4,4,4,9,9,49,44,4,0
"416",1,1.06459616473876,0,"None",0,5,2,2,1,3,9,9,49,38,3,0
"417",1,2.14286732673645,1,">=A/eq",0,1,5,3,4,3,10,10,51,50,3,1
"418",1,1.46116125816479,1,">=A/eq",0,1,5,4,3,4,9,9,47,45,1,0
"419",1,2.07633863016963,1,"O/eq",0,1,3,1,5,1,0,0,51,43,0,1
"420",1,3.03540433058515,1,">=A/eq",1,1,4,3,4,4,12,11,45,41,2,1
"421",1,1.7355930826161,1,"O/eq",1,1,2,4,4,4,9,10,47,47,0,0
"422",1,2.84260370885022,1,"O/eq",1,1,3,5,5,4,10,10,40,36,2,1
"423",1,1.26884673698806,1,"O/eq",0,1,1,1,1,1,0,0,46,45,0,0
"424",1,2.53287755837664,1,"O/eq",0,3,4,3,4,5,0,0,38,38,0,1
"425",1,1.56214963714593,0,">=A/eq",1,1,5,5,5,5,10,10,40,39,0,0
"426",1,1.88762312778272,1,">=A/eq",0,1,5,4,3,2,0,0,50,51,0,0
"427",1,2.09647531085647,0,"None",0,2,1,1,1,1,9,9,49,46,8,0
"428",1,1.69148135301657,0,"None",0,2,5,2,3,3,9,9,47,46,5,0
"429",1,1.53139693755657,0,"None",0,2,2,1,1,2,0,0,45,45,2,0
"430",1,2.2551317543257,0,"None",0,2,2,1,2,2,9,9,47,49,6,1
"431",1,2.40943947201595,1,">=A/eq",0,1,5,1,2,1,9,10,43,37,7,1
"432",1,2.59791509876959,1,">=A/eq",0,3,3,5,5,5,10,10,46,51,1,1
"433",1,2.09941479563713,0,"None",1,1,1,3,1,1,9,9,42,41,1,1
"434",1,2.83927460596896,1,">=A/eq",0,1,5,2,4,5,9,9,43,42,1,1
"435",1,3.12029525265097,1,">=A/eq",0,5,3,5,5,5,0,0,40,35,0,1
"436",1,1.73504459415563,1,">=A/eq",1,2,5,4,2,3,9,9,50,50,2,0
"437",1,1.29371181782335,0,"None",1,2,2,1,2,1,9,9,43,43,1,0
"438",1,1.80631740530952,1,"O/eq",0,1,1,1,1,1,9,9,48,51,3,0
"439",1,0.771287976065653,0,"None",0,5,1,1,1,2,0,0,45,40,6,0
"440",1,2.361335569527,1,"O/eq",0,2,2,1,2,2,10,10,44,41,0,0
"441",1,1.99925129464828,1,"O/eq",1,1,1,3,1,2,9,9,46,40,3,0
"442",1,2.80065182805992,1,">=A/eq",0,1,2,4,5,5,10,10,45,39,0,1
"443",1,1.15926346392371,0,"O/eq",1,2,4,3,4,3,10,9,46,46,5,0
"444",1,2.04371365695261,1,">=A/eq",0,3,3,5,5,5,10,10,38,36,1,1
"445",1,2.28998457221315,1,"O/eq",1,2,2,3,4,2,9,10,44,38,2,1
"446",1,1.02549131237902,1,"O/eq",0,1,1,1,2,1,9,10,38,35,3,0
"447",1,1.80556735978462,1,">=A/eq",1,1,4,4,3,4,9,10,42,39,2,0
"448",1,1.74133762205019,0,"None",0,2,4,4,3,3,9,9,51,49,1,0
"449",1,1.75635387538933,0,">=A/eq",0,2,3,2,1,1,9,11,55,55,3,0
"450",1,1.48994849040173,0,"None",0,1,2,1,2,3,9,9,50,47,6,0
"451",1,2.28406739723869,1,"O/eq",1,1,5,4,4,3,12,9,56,55,3,0
"452",1,2.26218295725994,0,"None",1,4,3,3,3,1,13,13,46,44,2,0
"453",1,2.31194221624174,1,">=A/eq",1,1,2,2,3,2,9,9,55,56,1,0
"454",1,1.4435864367988,1,"O/eq",1,2,5,1,4,3,17,10,44,45,1,0
"455",1,2.36820192052982,1,">=A/eq",0,2,3,2,2,2,9,9,54,46,3,0
"456",1,1.59918054076843,0,"None",0,1,1,1,2,2,9,9,42,42,2,0
"457",1,1.98755227983929,1,"O/eq",1,1,5,4,4,3,9,9,52,51,1,0
"458",1,2.49319812259637,1,">=A/eq",1,5,4,5,5,5,10,10,37,35,4,1
"459",1,1.5572775178589,0,"None",0,1,1,1,1,2,9,7,45,49,0,0
"460",1,1.5141240186058,0,"None",1,2,3,3,2,1,10,10,44,34,2,0
"461",1,2.28710444690659,1,"O/eq",0,2,4,2,4,2,9,7,63,55,6,1
"462",1,2.07437948440201,1,"O/eq",1,2,3,3,4,3,9,11,42,37,1,1
"463",1,2.13244758290239,1,"O/eq",0,1,4,5,4,4,0,0,38,37,0,0
"464",1,1.9867467333097,0,"None",1,2,5,3,2,2,9,9,41,40,4,0
"465",1,2.29611069872044,1,">=A/eq",1,1,4,3,3,4,9,11,56,51,2,1
"466",1,2.70116852875799,1,">=A/eq",0,1,5,2,2,3,0,0,54,46,0,1
"467",1,1.10572028695606,0,"None",0,2,1,3,2,3,9,9,38,39,0,0
"468",1,1.67599728703499,1,"O/eq",1,1,4,4,3,3,9,9,45,42,0,0
"469",1,2.29136153310538,1,">=A/eq",1,3,5,5,4,5,9,10,41,39,2,1
"470",1,2.13566238456405,1,">=A/eq",0,2,3,4,3,3,9,10,52,44,2,0
"471",1,2.52233983809128,1,">=A/eq",1,1,3,4,2,3,11,9,48,52,2,1
"472",1,2.10617654630914,1,">=A/eq",0,2,5,5,3,3,0,0,53,51,0,0
"473",1,2.50806321296841,1,"O/eq",1,3,4,5,4,5,10,10,37,36,3,0
"474",1,1.54272091644816,1,"O/eq",0,2,2,1,4,2,10,10,51,49,5,0
"475",1,2.4100039373152,1,">=A/eq",0,3,5,5,5,5,13,12,51,44,3,1
"476",1,2.47270489041694,1,"O/eq",1,2,4,1,4,2,9,9,44,42,2,1
"477",1,2.34961968660355,1,">=A/eq",1,3,5,5,5,4,9,9,48,46,1,1
"478",1,0.970509313745424,1,"O/eq",1,2,4,5,4,3,9,9,46,43,2,0
"479",1,2.22889311448671,1,"O/eq",0,1,5,4,5,4,0,0,48,45,0,0
"480",1,1.98007355839946,0,"None",0,2,3,2,4,4,9,9,63,55,4,1
"481",1,2.10576759814285,1,"O/eq",0,1,4,3,5,2,9,9,44,42,2,1
"482",1,1.68511890596711,0,">=A/eq",0,1,1,1,1,1,9,10,42,40,4,1
"483",1,1.33248127461411,1,"O/eq",1,1,3,3,3,5,9,9,48,43,1,0
"484",1,2.66785474936478,1,">=A/eq",0,3,5,5,4,5,10,10,40,39,2,1
"485",1,1.23065819172189,0,"None",1,1,1,2,2,1,9,10,44,36,2,0
"486",1,2.1899974772241,0,">=A/eq",0,2,1,2,2,1,10,9,58,45,2,0
"487",1,2.08053660602309,1,"O/eq",0,1,4,2,3,3,9,9,53,51,0,0
"488",1,2.34191763936542,1,">=A/eq",0,1,2,2,2,2,0,0,48,43,0,1
"489",1,1.79618317610584,1,"O/eq",1,1,2,2,1,2,9,9,42,42,1,1
"490",1,2.36855879891664,1,">=A/eq",0,1,3,3,4,5,11,9,55,52,0,1
"491",1,1.71820621588267,0,"O/eq",1,2,3,3,5,4,9,9,44,45,0,0
"492",1,1.85382970096543,0,"None",1,2,2,1,2,1,9,10,42,38,0,1
"493",1,3.1254810243845,1,"O/eq",1,1,5,4,5,5,9,10,41,38,3,1
"494",1,2.62177605438046,1,"O/eq",0,3,5,3,3,3,9,9,50,48,0,1
"495",1,1.39807559130713,0,"None",0,1,2,1,1,1,11,9,50,48,0,0
"496",1,1.80876885121688,1,"O/eq",0,2,2,4,5,5,9,10,45,38,1,0
"497",1,2.71173901623115,0,"O/eq",1,2,3,1,1,1,9,9,48,47,2,1
"498",1,1.51268583233469,0,"None",0,1,2,4,2,1,9,9,40,36,0,0
"499",1,1.77842525229789,1,"O/eq",0,1,2,1,4,1,9,9,50,49,0,0
"500",1,2.79884064639918,1,">=A/eq",1,4,5,2,5,4,18,18,49,40,1,1
"501",1,1.89652365702205,1,">=A/eq",0,1,5,3,5,4,0,0,53,51,0,0
"502",1,2.19306035293266,1,">=A/eq",1,1,3,3,3,2,11,11,47,42,1,1
"503",1,2.70918825268745,1,">=A/eq",0,4,4,5,4,5,10,9,38,38,0,1
"504",0,2.47701629111543,1,">=A/eq",1,4,4,5,5,5,13,15,39,37,2,1
"505",1,3.01289555360563,1,">=A/eq",1,1,5,5,3,4,9,9,47,42,4,1
"506",1,1.83996724733151,0,"O/eq",0,1,2,3,2,3,0,0,45,47,2,0
"507",1,2.14831088902429,1,">=A/eq",0,1,4,4,3,3,9,9,56,53,2,1
"508",1,2.45214419602416,1,"O/eq",0,3,4,2,5,4,11,8,41,41,0,0
"509",1,2.25482065905817,1,">=A/eq",0,1,3,4,2,3,10,11,41,40,2,1
"510",1,2.89922235626727,1,">=A/eq",1,3,5,4,4,5,11,9,47,47,4,1
"511",1,2.60141488863155,1,">=A/eq",0,2,4,3,3,3,0,0,74,54,2,1
"512",1,2.31047834455967,1,">=A/eq",1,1,3,4,5,5,10,10,43,40,1,1
"513",1,1.83578967978246,0,">=A/eq",1,1,1,4,3,3,9,10,40,37,2,0
"514",1,3.69994373293594,1,">=A/eq",1,1,5,2,5,3,11,11,47,44,0,1
"515",1,1.23885130719281,0,"None",0,2,4,2,5,2,9,10,43,46,0,0
"516",1,1.27669633668847,0,"None",1,2,4,3,3,2,10,10,39,36,1,0
"517",1,1.68309019948356,0,">=A/eq",0,1,4,2,4,3,9,9,47,43,0,1
"518",1,2.22092691762373,1,">=A/eq",1,3,5,5,5,5,9,12,40,37,3,0
"519",1,2.34169426374137,0,"None",0,4,4,4,4,5,9,9,58,55,0,1
"520",0,1.9021614540834,0,"None",0,2,4,3,3,1,9,9,43,45,3,0
"521",1,2.34651767485775,1,">=A/eq",1,3,4,4,5,4,11,11,42,36,2,0
"522",1,1.91271678265184,1,">=A/eq",1,1,3,5,4,4,11,9,45,45,1,1
"523",1,1.19440175755881,1,"O/eq",1,1,1,1,2,2,9,10,42,43,1,0
"524",1,1.45639070938341,1,"O/eq",1,1,1,1,1,1,9,9,50,44,8,0
"525",1,1.23957044794224,0,"None",1,1,1,3,2,3,11,11,50,44,2,0
"526",1,1.1610250195954,0,">=A/eq",0,1,1,4,1,5,9,9,36,34,0,0
"527",1,2.7247693235986,1,">=A/eq",0,3,5,4,4,5,10,9,45,42,0,1
"528",1,2.04242929839529,1,">=A/eq",0,3,5,3,5,4,9,10,36,40,2,1
"529",1,1.78853710368275,0,"O/eq",1,1,3,4,3,2,11,10,46,43,1,0
"530",1,1.63618799718097,1,"O/eq",1,2,4,5,3,3,10,8,51,47,3,1
"531",1,1.99069851101376,1,"O/eq",1,3,5,5,4,5,9,9,61,57,3,0
"532",1,2.23749943776057,1,">=A/eq",0,3,5,5,3,5,9,9,50,50,0,0
"533",1,1.81853893655353,1,"O/eq",1,1,3,3,1,2,10,10,37,33,4,0
"534",1,2.24110929737799,1,">=A/eq",1,3,5,5,4,4,11,10,38,35,0,1
"535",1,2.24335942766629,1,">=A/eq",1,3,4,5,4,5,9,10,49,44,2,1
"536",1,1.52838861732744,0,"O/eq",1,1,2,3,3,3,9,9,73,43,1,0
"537",1,1.03741337708198,1,">=A/eq",0,2,4,5,4,4,9,9,52,52,2,0
"538",1,1.40054956148379,1,">=A/eq",0,1,5,2,5,1,0,0,73,50,0,0
"539",1,1.75346749066375,0,"None",1,1,5,2,1,1,9,9,48,44,1,0
"540",1,2.03375881933607,1,"O/eq",1,1,4,5,3,5,12,10,48,43,0,1
"541",0,2.14203222095966,1,">=A/eq",1,1,3,4,5,4,10,10,39,34,3,1
"542",1,2.22900912887416,1,">=A/eq",1,4,5,5,5,5,11,9,48,46,1,1
"543",1,0.717886918690053,1,"O/eq",1,1,2,1,2,1,9,9,54,49,4,0
"544",1,2.01067469036207,0,"None",0,1,1,1,1,1,9,9,57,44,4,0
"545",1,1.63917811168358,1,">=A/eq",1,3,4,5,3,5,11,11,59,52,3,0
"546",1,2.55829884577543,1,">=A/eq",1,1,5,4,5,5,13,11,46,47,2,1
"547",1,1.40835186350159,0,"None",0,1,3,2,2,1,9,11,40,35,0,0
"548",1,1.87795469351113,1,">=A/eq",0,3,5,5,5,5,9,12,54,51,1,1
"549",1,1.46990456618369,0,"None",0,1,2,1,2,1,9,9,48,46,1,0
"550",1,1.8745243025478,1,">=A/eq",0,1,2,4,4,4,0,0,41,36,0,1
"551",1,1.99121247162112,1,"O/eq",1,1,3,2,2,2,9,9,54,41,1,0
"552",1,1.37413815199397,0,"None",0,1,5,1,3,1,9,9,53,50,4,0
"553",1,2.37471217778511,0,"None",0,1,1,1,2,1,9,9,62,53,3,1
"554",1,1.40214314567857,0,"None",0,1,1,1,1,1,9,11,39,37,1,0
"555",1,2.36519337375648,1,">=A/eq",1,1,4,5,3,5,11,11,38,36,0,1
"556",1,2.14937462774105,1,">=A/eq",0,1,4,5,2,4,10,10,43,39,4,1
"557",1,1.48674534214661,0,"None",0,1,3,2,2,3,10,10,39,39,2,0
"558",1,2.43987039872445,0,">=A/eq",0,1,4,2,3,3,9,9,50,46,8,0
"559",1,2.29069996904582,0,">=A/eq",1,1,2,2,2,1,9,9,60,56,1,0
"560",1,1.61840479890816,1,"O/eq",1,2,5,5,5,4,10,10,37,37,3,0
"561",1,2.03392815473489,0,">=A/eq",1,1,2,3,2,3,10,10,38,36,2,0
"562",1,1.64976024487987,1,">=A/eq",1,3,5,3,3,4,11,11,45,40,1,0
"563",1,2.37784103560262,1,">=A/eq",0,1,2,4,4,3,9,9,52,53,0,1
"564",1,2.39557883352972,0,">=A/eq",1,1,3,1,3,2,9,9,43,43,1,0
"565",1,1.79373002634384,1,"O/eq",1,1,4,3,2,2,9,9,47,44,2,0
"566",1,1.42282284260727,0,">=A/eq",1,1,3,2,2,1,13,9,64,53,2,0
"567",1,2.00916434591636,0,"None",1,1,5,4,2,2,9,11,41,42,1,0
"568",1,2.01069452147931,1,"O/eq",0,1,4,2,5,3,9,9,42,43,1,1
"569",1,2.65603967686184,1,">=A/eq",0,1,5,4,3,4,10,10,52,49,1,1
"570",1,1.36182467173785,0,"None",1,2,2,1,1,1,10,10,35,36,2,0
"571",1,2.45395766268484,1,">=A/eq",1,1,3,3,4,3,9,10,36,35,2,1
"572",1,2.44295689812862,1,"O/eq",1,1,4,1,3,2,10,10,40,38,4,1
"573",1,1.3897092549596,1,"O/eq",0,2,5,4,2,4,9,10,42,40,1,0
"574",1,1.41219013324008,1,"O/eq",1,2,1,1,2,3,10,11,40,39,1,0
"575",1,1.43254884262569,1,"O/eq",0,2,3,1,2,2,9,9,57,54,5,0
"576",1,2.5517053308431,1,">=A/eq",0,1,3,5,5,5,11,11,40,41,2,1
"577",1,2.05746599356644,0,"None",0,1,4,3,3,3,0,0,48,46,1,1
"578",1,2.0832931175828,1,">=A/eq",0,2,5,3,5,5,9,9,57,56,2,1
"579",1,2.21261361637152,1,">=A/eq",1,2,5,4,5,4,9,10,47,44,3,1
"580",1,1.61274500400759,0,"None",0,1,2,1,4,2,9,9,43,43,3,0
"581",1,1.75377980200574,0,"O/eq",0,5,1,2,3,2,9,10,51,39,2,0
"582",1,2.06588859972544,1,">=A/eq",0,3,4,4,5,5,9,9,58,54,0,0
"583",1,2.33796015242115,1,">=A/eq",1,2,5,3,4,4,9,9,50,48,1,1
"584",1,2.18951211380772,0,"None",0,2,2,1,1,1,0,0,53,53,2,0
"585",1,2.03492725244723,1,"O/eq",1,1,3,5,5,5,10,10,40,38,1,0
"586",1,1.48432772420346,1,"O/eq",1,2,5,3,5,4,9,9,52,49,0,0
"587",1,1.31681136507541,0,"None",0,2,2,4,2,5,9,9,51,52,2,0
"588",1,3.03184995683841,0,"O/eq",1,1,3,2,1,3,9,9,54,46,4,1
"589",1,1.90017831628211,0,"None",1,1,3,3,5,2,10,9,38,40,2,1
"590",1,1.21549769560807,1,"O/eq",1,2,4,2,2,2,9,9,58,55,7,0
"591",1,1.68311563879252,1,"O/eq",0,1,4,4,2,5,0,0,46,42,0,0
"592",1,2.14351343200543,0,"None",1,2,1,1,2,1,9,10,42,40,3,0
"593",1,2.97159342421219,0,"None",0,1,5,2,1,2,10,10,35,36,6,1
"594",1,2.48183785425499,1,">=A/eq",1,1,3,1,3,2,9,10,42,40,2,1
"595",1,3.15345861739479,1,">=A/eq",1,3,5,5,5,5,11,12,43,41,3,1
"596",1,1.40983611159026,1,"O/eq",1,1,5,4,5,4,9,9,50,53,1,0
"597",1,2.25872766412795,1,">=A/eq",1,3,5,5,5,5,9,11,46,41,1,1
"598",1,1.88282893225551,1,">=A/eq",1,1,2,5,5,5,11,10,51,50,1,0
"599",1,0.73576305503957,0,"None",0,1,3,2,1,4,9,9,42,41,1,0
"600",1,2.32787742442451,1,">=A/eq",0,3,5,5,5,5,0,0,42,40,0,1
"601",1,2.58829901157879,0,"None",1,1,3,1,2,1,10,10,40,38,3,1
"602",1,1.60280546010471,0,"None",1,2,5,4,5,4,11,9,45,41,0,0
"603",1,1.64093776373193,1,">=A/eq",0,1,2,2,5,3,18,12,53,51,2,0
"604",1,2.12758398312144,0,"None",0,1,3,2,1,1,0,0,37,40,0,0
"605",1,1.79981957841664,1,">=A/eq",1,1,1,2,3,2,9,13,49,50,0,0
"606",1,1.35250387480482,0,"None",0,1,3,3,3,2,9,9,44,44,0,0
"607",1,2.19437888846732,1,">=A/eq",1,1,4,2,2,4,9,10,45,45,3,1
"608",1,2.56209486583248,1,">=A/eq",0,3,4,5,4,5,10,10,38,36,2,1
"609",1,1.80779004655778,0,"None",0,2,1,1,2,1,9,10,41,36,3,1
"610",1,1.26574634178541,0,"None",0,1,1,1,1,1,11,9,42,41,6,0
"611",1,1.82062020362355,0,"None",0,1,2,1,1,2,9,9,51,47,9,0
"612",1,1.61887918831781,1,"O/eq",1,1,1,1,5,2,11,12,48,42,1,0
"613",1,1.69744247570633,0,"None",0,1,3,3,3,1,17,10,61,54,0,0
"614",1,2.75814051227644,1,">=A/eq",1,4,5,5,3,4,18,15,38,37,1,1
"615",1,2.15259636705741,1,">=A/eq",0,1,5,1,1,1,9,12,58,54,0,1
"616",1,2.05385258584283,0,"None",1,1,4,4,3,3,9,10,42,36,1,0
"617",1,2.27096759574488,0,"None",1,1,5,3,4,3,12,9,48,48,0,0
"618",1,2.51326113729738,1,">=A/eq",1,1,4,5,5,5,11,10,59,57,1,1
"619",1,1.98189563816413,1,"O/eq",0,1,3,2,2,1,9,10,41,39,0,0
"620",1,2.81860220921225,1,">=A/eq",0,3,4,5,4,3,11,9,43,43,2,1
"621",1,1.49257656442933,1,">=A/eq",1,1,3,4,3,4,9,9,47,47,0,0
"622",1,1.45320581644774,0,"None",0,1,4,2,3,3,0,0,39,35,0,0
